DD-MM-YYYY,value
01-06-1914,-0.0007000000
01-07-1914,-0.0607000000
01-08-1914,-0.1012000000
01-09-1914,0.0044000000
01-10-1914,-0.0409000000
01-11-1914,0.0329000000
01-12-1914,0.0834000000
01-01-1915,0.0224000000
01-02-1915,0.0012000000
01-03-1915,0.0408000000
01-04-1915,0.0690000000
01-05-1915,-0.0289000000
01-06-1915,0.0156000000
01-07-1915,0.0004000000
01-08-1915,0.0467000000
01-09-1915,0.0412000000
01-10-1915,0.0489000000
01-11-1915,0.0286000000
01-12-1915,0.0057000000
01-01-1916,-0.0216000000
01-02-1916,-0.0102000000
01-03-1916,-0.0085000000
01-04-1916,-0.0160000000
01-05-1916,0.0168000000
01-06-1916,0.0049000000
01-07-1916,-0.0093000000
01-08-1916,0.0030000000
01-09-1916,0.0268000000
01-10-1916,0.0173000000
01-11-1916,0.0097000000
01-12-1916,-0.0439000000
01-01-1917,-0.0277000000
01-02-1917,-0.0740000000
01-03-1917,0.0366000000
01-04-1917,-0.0567000000
01-05-1917,-0.0434000000
01-06-1917,0.0105000000
01-07-1917,-0.0064000000
01-08-1917,-0.0385000000
01-09-1917,-0.0634000000
01-10-1917,-0.0617000000
01-11-1917,-0.0764000000
01-12-1917,-0.0408000000
01-01-1918,0.0566000000
01-02-1918,0.0203000000
01-03-1918,-0.0247000000
01-04-1918,0.0054000000
01-05-1918,0.0015000000
01-06-1918,0.0148000000
01-07-1918,-0.0264000000
01-08-1918,0.0084000000
01-09-1918,-0.0297000000
01-10-1918,0.0380000000
01-11-1918,-0.0273000000
01-12-1918,0.0088000000
01-01-1919,-0.0104000000
01-02-1919,0.0586000000
01-03-1919,-0.0012000000
01-04-1919,0.0387000000
01-05-1919,0.0737000000
01-06-1919,-0.0238000000
01-07-1919,0.0357000000
01-08-1919,-0.0895000000
01-09-1919,0.0188000000
01-10-1919,0.0629000000
01-11-1919,-0.0751000000
01-12-1919,-0.0207000000
01-01-1920,-0.0446000000
01-02-1920,-0.0789000000
01-03-1920,0.0924000000
01-04-1920,-0.0957000000
01-05-1920,-0.0491000000
01-06-1920,-0.0181000000
01-07-1920,-0.0140000000
