DD-MM-YYYY,value
01-03-1938,14.1
01-04-1938,14.2
01-05-1938,14.1
01-06-1938,14.1
01-07-1938,14.1
01-08-1938,14.1
01-09-1938,14.1
01-10-1938,14.0
01-11-1938,14.0
01-12-1938,14.0
01-01-1939,14.0
01-02-1939,13.9
01-03-1939,13.9
01-04-1939,13.8
01-05-1939,13.8
01-06-1939,13.8
01-07-1939,13.8
01-08-1939,13.8
01-09-1939,14.1
01-10-1939,14.0
01-11-1939,14.0
01-12-1939,14.0
01-01-1940,13.9
01-02-1940,14.0
01-03-1940,14.0
01-04-1940,14.0
01-05-1940,14.0
01-06-1940,14.1
01-07-1940,14.0
01-08-1940,14.0
01-09-1940,14.0
01-10-1940,14.0
01-11-1940,14.0
01-12-1940,14.1
01-01-1941,14.1
01-02-1941,14.1
01-03-1941,14.2
01-04-1941,14.3
01-05-1941,14.4
01-06-1941,14.7
01-07-1941,14.7
01-08-1941,14.9
01-09-1941,15.1
01-10-1941,15.3
01-11-1941,15.4
01-12-1941,15.5
01-01-1942,15.7
01-02-1942,15.8
01-03-1942,16.0
01-04-1942,16.1
01-05-1942,16.3
01-06-1942,16.3
01-07-1942,16.4
01-08-1942,16.5
01-09-1942,16.5
01-10-1942,16.7
01-11-1942,16.8
01-12-1942,16.9
01-01-1943,16.9
01-02-1943,16.9
01-03-1943,17.2
01-04-1943,17.4
01-05-1943,17.5
01-06-1943,17.5
01-07-1943,17.4
01-08-1943,17.3
01-09-1943,17.4
01-10-1943,17.4
01-11-1943,17.4
01-12-1943,17.4
01-01-1944,17.4
01-02-1944,17.4
01-03-1944,17.4
01-04-1944,17.5
01-05-1944,17.5
01-06-1944,17.6
01-07-1944,17.7
01-08-1944,17.7
01-09-1944,17.7
01-10-1944,17.7
01-11-1944,17.7
01-12-1944,17.8
01-01-1945,17.8
01-02-1945,17.8
01-03-1945,17.8
01-04-1945,17.8
01-05-1945,17.9
01-06-1945,18.1
01-07-1945,18.1
01-08-1945,18.1
01-09-1945,18.1
01-10-1945,18.1
01-11-1945,18.1
01-12-1945,18.2
01-01-1946,18.2
01-02-1946,18.1
01-03-1946,18.3
01-04-1946,18.4
01-05-1946,18.5
01-06-1946,18.7
01-07-1946,19.8
01-08-1946,20.2
01-09-1946,20.4
01-10-1946,20.8
01-11-1946,21.3
01-12-1946,21.5
01-01-1947,21.48
01-02-1947,21.62
01-03-1947,22.0
01-04-1947,22.0
01-05-1947,21.95
01-06-1947,22.08
01-07-1947,22.23
01-08-1947,22.4
01-09-1947,22.84
01-10-1947,22.91
01-11-1947,23.06
01-12-1947,23.41
01-01-1948,23.68
01-02-1948,23.67
01-03-1948,23.5
01-04-1948,23.82
01-05-1948,24.01
01-06-1948,24.15
01-07-1948,24.4
01-08-1948,24.43
01-09-1948,24.36
01-10-1948,24.31
01-11-1948,24.16
01-12-1948,24.05
01-01-1949,24.01
01-02-1949,23.91
01-03-1949,23.91
01-04-1949,23.92
01-05-1949,23.91
01-06-1949,23.92
01-07-1949,23.7
01-08-1949,23.7
01-09-1949,23.75
01-10-1949,23.67
01-11-1949,23.7
01-12-1949,23.61
01-01-1950,23.51
01-02-1950,23.61
01-03-1950,23.64
01-04-1950,23.65
01-05-1950,23.77
01-06-1950,23.88
01-07-1950,24.07
01-08-1950,24.2
01-09-1950,24.34
01-10-1950,24.5
01-11-1950,24.6
01-12-1950,24.98
01-01-1951,25.38
01-02-1951,25.83
01-03-1951,25.88
01-04-1951,25.92
01-05-1951,25.99
01-06-1951,25.93
01-07-1951,25.91
01-08-1951,25.86
01-09-1951,26.03
01-10-1951,26.16
01-11-1951,26.32
01-12-1951,26.47
01-01-1952,26.45
01-02-1952,26.41
01-03-1952,26.39
01-04-1952,26.46
01-05-1952,26.47
01-06-1952,26.53
01-07-1952,26.68
01-08-1952,26.69
01-09-1952,26.63
01-10-1952,26.69
01-11-1952,26.69
01-12-1952,26.71
01-01-1953,26.64
01-02-1953,26.59
01-03-1953,26.63
01-04-1953,26.69
01-05-1953,26.7
01-06-1953,26.77
01-07-1953,26.79
01-08-1953,26.85
01-09-1953,26.89
01-10-1953,26.95
01-11-1953,26.85
01-12-1953,26.87
01-01-1954,26.94
01-02-1954,26.99
01-03-1954,26.93
01-04-1954,26.86
01-05-1954,26.93
01-06-1954,26.94
01-07-1954,26.86
01-08-1954,26.85
01-09-1954,26.81
01-10-1954,26.72
01-11-1954,26.78
01-12-1954,26.77
01-01-1955,26.77
01-02-1955,26.82
01-03-1955,26.79
01-04-1955,26.79
01-05-1955,26.77
01-06-1955,26.71
01-07-1955,26.76
01-08-1955,26.72
01-09-1955,26.85
01-10-1955,26.82
01-11-1955,26.88
01-12-1955,26.87
01-01-1956,26.83
01-02-1956,26.86
01-03-1956,26.89
01-04-1956,26.93
01-05-1956,27.03
01-06-1956,27.15
01-07-1956,27.29
01-08-1956,27.31
01-09-1956,27.35
01-10-1956,27.51
01-11-1956,27.51
01-12-1956,27.63
01-01-1957,27.67
01-02-1957,27.8
01-03-1957,27.86
01-04-1957,27.93
01-05-1957,28.0
01-06-1957,28.11
01-07-1957,28.19
01-08-1957,28.28
01-09-1957,28.32
01-10-1957,28.32
01-11-1957,28.41
01-12-1957,28.47
01-01-1958,28.64
01-02-1958,28.7
01-03-1958,28.87
01-04-1958,28.94
01-05-1958,28.94
01-06-1958,28.91
01-07-1958,28.89
01-08-1958,28.94
01-09-1958,28.91
01-10-1958,28.91
01-11-1958,28.95
01-12-1958,28.97
01-01-1959,29.01
01-02-1959,29.0
01-03-1959,28.97
01-04-1959,28.98
01-05-1959,29.04
01-06-1959,29.11
01-07-1959,29.15
01-08-1959,29.18
01-09-1959,29.25
01-10-1959,29.35
01-11-1959,29.35
01-12-1959,29.41
01-01-1960,29.37
01-02-1960,29.41
01-03-1960,29.41
01-04-1960,29.54
01-05-1960,29.57
01-06-1960,29.61
01-07-1960,29.55
01-08-1960,29.61
01-09-1960,29.61
01-10-1960,29.75
01-11-1960,29.78
01-12-1960,29.81
01-01-1961,29.84
01-02-1961,29.84
01-03-1961,29.84
01-04-1961,29.81
01-05-1961,29.84
01-06-1961,29.84
01-07-1961,29.92
01-08-1961,29.94
01-09-1961,29.98
01-10-1961,29.98
01-11-1961,29.98
01-12-1961,30.01
01-01-1962,30.04
01-02-1962,30.11
01-03-1962,30.17
01-04-1962,30.21
01-05-1962,30.24
01-06-1962,30.21
01-07-1962,30.22
01-08-1962,30.28
01-09-1962,30.42
01-10-1962,30.38
01-11-1962,30.38
01-12-1962,30.38
01-01-1963,30.44
01-02-1963,30.48
01-03-1963,30.51
01-04-1963,30.48
01-05-1963,30.51
01-06-1963,30.61
01-07-1963,30.69
01-08-1963,30.75
01-09-1963,30.72
01-10-1963,30.75
01-11-1963,30.78
01-12-1963,30.88
01-01-1964,30.94
01-02-1964,30.91
01-03-1964,30.94
01-04-1964,30.95
01-05-1964,30.98
01-06-1964,31.01
01-07-1964,31.02
01-08-1964,31.05
01-09-1964,31.08
01-10-1964,31.12
01-11-1964,31.21
01-12-1964,31.25
01-01-1965,31.28
01-02-1965,31.28
01-03-1965,31.31
01-04-1965,31.38
01-05-1965,31.48
01-06-1965,31.61
01-07-1965,31.58
01-08-1965,31.55
01-09-1965,31.62
01-10-1965,31.65
01-11-1965,31.75
01-12-1965,31.85
01-01-1966,31.88
01-02-1966,32.08
01-03-1966,32.18
01-04-1966,32.28
01-05-1966,32.35
01-06-1966,32.38
01-07-1966,32.45
01-08-1966,32.65
01-09-1966,32.75
01-10-1966,32.85
01-11-1966,32.88
01-12-1966,32.92
01-01-1967,32.9
01-02-1967,33.0
01-03-1967,33.0
01-04-1967,33.1
01-05-1967,33.1
01-06-1967,33.3
01-07-1967,33.4
01-08-1967,33.5
01-09-1967,33.6
01-10-1967,33.7
01-11-1967,33.9
01-12-1967,34.0
01-01-1968,34.1
01-02-1968,34.2
01-03-1968,34.3
01-04-1968,34.4
01-05-1968,34.5
01-06-1968,34.7
01-07-1968,34.9
01-08-1968,35.0
01-09-1968,35.1
01-10-1968,35.3
01-11-1968,35.4
01-12-1968,35.6
01-01-1969,35.7
